# refer resolution       0.855516
     3.635944      3.635944      3.635944      3.064359
     3.644500      3.644500      3.644500      3.112397
     3.653055      3.653055      3.653055      3.160037
     3.661610      3.661610      3.661610      3.207257
     3.670165      3.670165      3.670165      3.254023
     3.678720      3.678720      3.678720      3.300311
     3.687275      3.687275      3.687275      3.346100
     3.695831      3.695831      3.695831      3.391378
     3.704386      3.704386      3.704386      3.436108
     3.712941      3.712941      3.712941      3.480289
     3.721496      3.721496      3.721496      3.523903
     3.730051      3.730051      3.730051      3.566931
     3.738606      3.738606      3.738606      3.609358
     3.747161      3.747161      3.747161      3.651185
     3.755717      3.755717      3.755717      3.692377
     3.764272      3.764272      3.764272      3.732958
     3.772827      3.772827      3.772827      3.772895
     3.781382      3.781382      3.781382      3.812185
     3.789937      3.789937      3.789937      3.850826
     3.798492      3.798492      3.798492      3.888807
     3.807048      3.807048      3.807048      3.926126
     3.815603      3.815603      3.815603      3.962770
     3.824158      3.824158      3.824158      3.998745
     3.832713      3.832713      3.832713      4.034047
     3.841268      3.841268      3.841268      4.068659
     3.849823      3.849823      3.849823      4.102593
     3.858379      3.858379      3.858379      4.135841
     3.866934      3.866934      3.866934      4.168399
     3.875489      3.875489      3.875489      4.200264
     3.884044      3.884044      3.884044      4.231438
     3.892599      3.892599      3.892599      4.261922
     3.901154      3.901154      3.901154      4.291718
     3.909710      3.909710      3.909710      4.320812
     3.918265      3.918265      3.918265      4.349220
     3.926820      3.926820      3.926820      4.376925
     3.935375      3.935375      3.935375      4.403943
     3.943930      3.943930      3.943930      4.430269
     3.952485      3.952485      3.952485      4.455893
     3.961041      3.961041      3.961041      4.480836
     3.969596      3.969596      3.969596      4.505095
     3.978151      3.978151      3.978151      4.528658
     3.986706      3.986706      3.986706      4.551548
     3.995261      3.995261      3.995261      4.573741
     4.003816      4.003816      4.003816      4.595240
     4.012372      4.012372      4.012372      4.616090
     4.020927      4.020927      4.020927      4.636246
     4.029482      4.029482      4.029482      4.655727
     4.038037      4.038037      4.038037      4.674547
     4.046592      4.046592      4.046592      4.692684
     4.055147      4.055147      4.055147      4.710155
     4.063703      4.063703      4.063703      4.726974
     4.072258      4.072258      4.072258      4.743128
     4.080813      4.080813      4.080813      4.758626
     4.089368      4.089368      4.089368      4.773466
     4.097923      4.097923      4.097923      4.787656
     4.106478      4.106478      4.106478      4.801201
     4.115034      4.115034      4.115034      4.814099
     4.123589      4.123589      4.123589      4.826363
     4.132144      4.132144      4.132144      4.838004
     4.140699      4.140699      4.140699      4.848993
     4.149254      4.149254      4.149254      4.859368
